X,Y,Z,Label
0.0,0.0,500.872,CL
0.2,0.219,500.863,CL
0.4,0.437,500.853,CL
0.6,0.656,500.847,CL
0.8,0.874,500.838,CL
1.0,1.093,500.828,CL
1.2,1.311,500.815,CL
1.4,1.53,500.805,CL
1.6,1.748,500.795,CL
1.8,1.967,500.785,CL
2.0,2.185,500.775,CL
2.2,2.404,500.765,CL
2.4,2.622,500.755,CL
2.6,2.841,500.745,CL
2.8,3.059,500.735,CL
3.0,3.278,500.725,CL
3.2,3.496,500.714,CL
3.4,3.714,500.704,CL
3.6,3.933,500.694,CL
3.8,4.151,500.684,CL
4.0,4.369,500.674,CL
4.2,4.587,500.668,CL
4.4,4.806,500.658,CL
4.6,5.024,500.644,CL
4.8,5.242,500.639,CL
5.0,5.46,500.624,CL
5.2,5.678,500.619,CL
5.4,5.896,500.61,CL
5.6,6.114,500.595,CL
5.8,6.332,500.586,CL
6.0,6.55,500.576,CL
6.2,6.768,500.567,CL
6.4,6.986,500.558,CL
6.6,7.204,500.549,CL
6.8,7.422,500.54,CL
7.0,7.639,500.532,CL
7.2,7.857,500.523,CL
7.4,8.075,500.515,CL
7.6,8.292,500.507,CL
7.8,8.51,500.499,CL
8.0,8.727,500.491,CL
8.2,8.944,500.483,CL
8.4,9.162,500.476,CL
8.6,9.379,500.469,CL
8.8,9.596,500.462,CL
9.0,9.813,500.455,CL
9.2,10.03,500.448,CL
9.4,10.247,500.442,CL
9.6,10.464,500.435,CL
9.8,10.681,500.429,CL
10.0,10.898,500.423,CL
10.2,11.115,500.418,CL
10.4,11.332,500.413,CL
10.6,11.548,500.407,CL
10.8,11.765,500.402,CL
11.0,11.981,500.398,CL
11.2,12.197,500.393,CL
11.4,12.414,500.389,CL
11.6,12.63,500.385,CL
11.8,12.846,500.381,CL
12.0,13.062,500.378,CL
12.2,13.278,500.375,CL
12.4,13.494,500.372,CL
12.6,13.71,500.369,CL
12.8,13.925,500.366,CL
13.0,14.141,500.364,CL
13.2,14.356,500.362,CL
13.4,14.572,500.36,CL
13.6,14.787,500.358,CL
13.8,15.002,500.357,CL
14.0,15.217,500.355,CL
14.2,15.432,500.354,CL
14.4,15.647,500.354,CL
14.6,15.862,500.353,CL
14.8,16.077,500.353,CL
15.0,16.292,500.353,CL
15.2,16.506,500.353,CL
15.4,16.72,500.353,CL
15.6,16.935,500.353,CL
15.8,17.149,500.354,CL
16.0,17.363,500.355,CL
16.2,17.577,500.356,CL
16.4,17.791,500.357,CL
16.6,18.004,500.358,CL
16.8,18.218,500.36,CL
17.0,18.431,500.362,CL
17.2,18.645,500.364,CL
17.4,18.858,500.366,CL
17.6,19.071,500.368,CL
17.8,19.284,500.37,CL
18.0,19.497,500.373,CL
18.2,19.71,500.375,CL
18.4,19.922,500.378,CL
18.6,20.135,500.381,CL
18.8,20.347,500.384,CL
19.0,20.559,500.387,CL
19.2,20.771,500.391,CL
19.4,20.983,500.394,CL
19.6,21.195,500.397,CL
19.8,21.407,500.401,CL
20.0,21.618,500.405,CL
20.2,21.83,500.408,CL
20.4,22.041,500.412,CL
20.6,22.252,500.416,CL
20.8,22.463,500.42,CL
21.0,22.674,500.424,CL
21.2,22.885,500.428,CL
21.4,23.095,500.432,CL
21.6,23.305,500.436,CL
21.8,23.516,500.44,CL
22.0,23.726,500.444,CL
22.2,23.936,500.448,CL
22.4,24.145,500.452,CL
22.6,24.355,500.456,CL
22.8,24.564,500.461,CL
23.0,24.774,500.465,CL
23.2,24.983,500.469,CL
23.4,25.192,500.473,CL
23.6,25.4,500.477,CL
23.8,25.609,500.481,CL
24.0,25.817,500.485,CL
24.2,26.026,500.489,CL
24.4,26.234,500.493,CL
24.6,26.442,500.497,CL
24.8,26.649,500.501,CL
25.0,26.857,500.505,CL
25.2,27.064,500.509,CL
25.4,27.272,500.512,CL
25.6,27.479,500.516,CL
25.8,27.686,500.519,CL
26.0,27.892,500.523,CL
26.2,28.099,500.526,CL
26.4,28.305,500.529,CL
26.6,28.511,500.533,CL
26.8,28.717,500.536,CL
27.0,28.923,500.539,CL
27.2,29.129,500.542,CL
27.4,29.334,500.544,CL
27.6,29.539,500.547,CL
27.8,29.744,500.55,CL
28.0,29.949,500.552,CL
28.2,30.154,500.554,CL
28.4,30.358,500.557,CL
28.6,30.562,500.559,CL
28.8,30.766,500.561,CL
29.0,30.97,500.563,CL
29.2,31.174,500.564,CL
29.4,31.377,500.566,CL
29.6,31.58,500.567,CL
29.8,31.783,500.569,CL
30.0,31.986,500.57,CL
30.2,32.189,500.571,CL
30.4,32.391,500.572,CL
30.6,32.593,500.573,CL
30.8,32.795,500.573,CL
31.0,32.997,500.574,CL
31.2,33.198,500.574,CL
31.4,33.4,500.574,CL
31.6,33.601,500.575,CL
31.8,33.802,500.575,CL
32.0,34.002,500.574,CL
32.2,34.203,500.574,CL
32.4,34.403,500.574,CL
32.6,34.603,500.573,CL
32.8,34.803,500.572,CL
33.0,35.002,500.572,CL
33.2,35.201,500.571,CL
33.4,35.4,500.57,CL
33.6,35.599,500.568,CL
33.8,35.798,500.567,CL
34.0,35.996,500.565,CL
34.2,36.194,500.564,CL
34.4,36.392,500.562,CL
34.6,36.59,500.56,CL
34.8,36.787,500.558,CL
35.0,36.984,500.556,CL
35.2,37.181,500.554,CL
35.4,37.378,500.552,CL
35.6,37.575,500.549,CL
35.8,37.771,500.547,CL
36.0,37.967,500.544,CL
36.2,38.162,500.541,CL
36.4,38.358,500.538,CL
36.6,38.553,500.535,CL
36.8,38.748,500.532,CL
37.0,38.943,500.529,CL
37.2,39.137,500.526,CL
37.4,39.331,500.522,CL
37.6,39.525,500.519,CL
37.8,39.719,500.515,CL
38.0,39.912,500.512,CL
38.2,40.106,500.508,CL
38.4,40.298,500.504,CL
38.6,40.491,500.5,CL
38.8,40.683,500.496,CL
39.0,40.875,500.492,CL
39.2,41.067,500.488,CL
39.4,41.259,500.484,CL
39.6,41.45,500.479,CL
39.8,41.641,500.475,CL
40.0,41.832,500.47,CL
40.2,42.022,500.466,CL
40.4,42.213,500.461,CL
40.6,42.403,500.457,CL
40.8,42.592,500.452,CL
41.0,42.782,500.447,CL
41.2,42.971,500.443,CL
41.4,43.159,500.438,CL
41.6,43.348,500.433,CL
41.8,43.536,500.428,CL
42.0,43.724,500.423,CL
42.2,43.912,500.418,CL
42.4,44.099,500.413,CL
42.6,44.286,500.407,CL
42.8,44.473,500.402,CL
43.0,44.66,500.397,CL
43.2,44.846,500.392,CL
43.4,45.032,500.386,CL
43.6,45.217,500.381,CL
43.8,45.403,500.376,CL
44.0,45.588,500.37,CL
44.2,45.773,500.365,CL
44.4,45.957,500.359,CL
44.6,46.141,500.354,CL
44.8,46.325,500.348,CL
45.0,46.509,500.343,CL
45.2,46.692,500.337,CL
45.4,46.875,500.331,CL
45.6,47.057,500.326,CL
45.8,47.24,500.32,CL
46.0,47.422,500.314,CL
46.2,47.603,500.309,CL
46.4,47.785,500.303,CL
46.6,47.966,500.297,CL
46.8,48.147,500.291,CL
47.0,48.327,500.285,CL
47.2,48.507,500.279,CL
47.4,48.687,500.274,CL
47.6,48.867,500.268,CL
47.8,49.046,500.262,CL
48.0,49.225,500.256,CL
48.2,49.403,500.25,CL
48.4,49.581,500.244,CL
48.6,49.759,500.237,CL
48.8,49.937,500.231,CL
49.0,50.114,500.225,CL
49.2,50.291,500.219,CL
49.4,50.468,500.213,CL
49.6,50.644,500.207,CL
49.8,50.82,500.2,CL
50.0,50.995,500.194,CL
50.2,51.171,500.188,CL
50.4,51.346,500.181,CL
50.6,51.52,500.175,CL
50.8,51.694,500.168,CL
51.0,51.868,500.162,CL
51.2,52.042,500.155,CL
51.4,52.215,500.149,CL
51.6,52.388,500.142,CL
51.8,52.561,500.136,CL
52.0,52.733,500.129,CL
52.2,52.905,500.122,CL
52.4,53.076,500.116,CL
52.6,53.247,500.109,CL
52.8,53.418,500.102,CL
53.0,53.589,500.095,CL
53.2,53.759,500.088,CL
53.4,53.929,500.081,CL
53.6,54.098,500.074,CL
